Date,Open,High,Low,Close,Volume,Market Cap
2017-08-12,3650.63,3949.92,3613.7,3884.71,"2,219,589,888","64,111,163,866"
2017-08-11,3373.82,3679.72,3372.12,3650.62,"2,021,190,016","60,241,844,923"
2017-08-10,3341.84,3453.45,3319.47,3381.28,"1,515,110,016","55,791,120,000"
2017-08-09,3420.4,3422.76,3247.67,3342.47,"1,468,960,000","55,145,196,472"
2017-08-08,3370.22,3484.85,3345.83,3419.94,"1,752,760,064","56,417,337,745"
2017-08-07,3212.78,3397.68,3180.89,3378.94,"1,482,279,936","55,734,179,251"
2017-08-06,3257.61,3293.29,3155.6,3213.94,"1,105,030,016","53,006,426,108"
2017-08-05,2897.63,3290.01,2874.83,3252.91,"1,945,699,968","53,643,452,554"
2017-08-04,2806.93,2899.33,2743.72,2895.89,"1,002,120,000","47,749,461,443"
2017-08-03,2709.56,2813.31,2685.14,2804.73,"804,796,992","46,239,970,790"
2017-08-02,2727.13,2762.53,2668.59,2710.67,"1,094,950,016","44,684,649,516"
2017-08-01,2871.3,2921.35,2685.61,2718.26,"1,324,669,952","44,804,603,885"
2017-07-31,2763.24,2889.62,2720.61,2875.34,"860,574,976","47,388,334,773"
2017-07-30,2724.39,2758.53,2644.85,2757.18,"705,942,976","45,435,913,868"
2017-07-29,2807.02,2808.76,2692.8,2726.45,"803,745,984","44,924,534,585"
2017-07-28,2679.73,2897.45,2679.73,2809.01,"1,380,099,968","46,279,316,161"
2017-07-27,2538.71,2693.32,2529.34,2671.78,"789,104,000","44,013,533,097"
2017-07-26,2577.77,2610.76,2450.8,2529.45,"937,404,032","41,663,929,265"
2017-07-25,2757.5,2768.08,2480.96,2576.48,"1,460,089,984","42,433,788,244"
2017-07-24,2732.7,2777.26,2699.19,2754.86,"866,473,984","45,366,654,309"
2017-07-23,2808.1,2832.18,2653.94,2730.4,"1,072,840,000","44,957,775,265"
2017-07-22,2668.63,2862.42,2657.71,2810.12,"1,177,129,984","46,264,340,367"
2017-07-21,2838.41,2838.41,2621.85,2667.76,"1,489,449,984","43,915,296,559"
2017-07-20,2269.89,2900.7,2269.89,2817.6,"2,249,260,032","46,376,428,080"
2017-07-19,2323.08,2397.17,2260.23,2273.43,"1,245,100,032","37,415,031,061"
2017-07-18,2233.52,2387.61,2164.77,2318.88,"1,512,450,048","38,158,677,672"
2017-07-17,1932.62,2230.49,1932.62,2228.41,"1,201,760,000","36,665,393,517"
2017-07-16,1991.98,2058.77,1843.03,1929.82,"1,182,870,016","31,748,939,343"
2017-07-15,2230.12,2231.14,1990.41,1998.86,"993,608,000","32,880,721,300"
2017-07-14,2360.59,2363.25,2183.22,2233.34,"882,502,976","36,734,255,488"
2017-07-13,2402.7,2425.22,2340.83,2357.9,"835,769,984","38,778,935,907"
2017-07-12,2332.77,2423.71,2275.14,2398.84,"1,117,410,048","39,447,604,438"
2017-07-11,2385.89,2413.47,2296.81,2337.79,"1,329,760,000","38,438,497,236"
2017-07-10,2525.25,2537.16,2321.13,2372.56,"1,111,200,000","39,005,033,499"
2017-07-09,2572.61,2635.49,2517.59,2518.44,"527,856,000","41,397,076,604"
2017-07-08,2520.27,2571.34,2492.31,2571.34,"733,329,984","42,262,222,823"
2017-07-07,2608.59,2916.14,2498.87,2518.66,"917,411,968","41,391,217,675"
2017-07-06,2608.1,2616.72,2581.69,2608.56,"761,956,992","42,863,758,795"
2017-07-05,2602.87,2622.65,2538.55,2601.99,"941,566,016","42,751,085,999"
2017-07-04,2561.0,2631.59,2559.35,2601.64,"985,516,032","42,740,618,673"
2017-07-03,2498.56,2595.0,2480.47,2564.06,"964,112,000","42,118,211,083"
2017-07-02,2436.4,2514.28,2394.84,2506.47,"803,747,008","41,167,015,221"
2017-07-01,2492.6,2515.27,2419.23,2434.55,"779,913,984","39,980,058,373"
2017-06-30,2539.24,2559.25,2478.43,2480.84,"860,273,024","40,735,082,695"
2017-06-29,2567.56,2588.83,2510.48,2539.32,"949,979,008","41,690,395,783"
2017-06-28,2553.03,2603.98,2484.42,2574.79,"1,183,869,952","42,268,942,193"
2017-06-27,2478.45,2552.45,2332.99,2552.45,"1,489,789,952","41,897,190,525"
2017-06-26,2590.57,2615.25,2376.29,2478.45,"1,663,280,000","40,677,994,354"
2017-06-25,2607.25,2682.26,2552.12,2589.41,"1,161,100,032","42,495,001,716"
2017-06-24,2738.52,2757.94,2583.19,2608.72,"982,750,016","42,807,952,581"
2017-06-23,2707.34,2765.17,2706.37,2744.91,"961,318,976","45,037,797,053"
2017-06-22,2691.03,2723.74,2642.36,2705.41,"1,097,939,968","44,384,244,937"
2017-06-21,2709.43,2772.01,2660.4,2689.1,"1,626,579,968","44,111,929,173"
2017-06-20,2591.26,2763.45,2589.82,2721.79,"1,854,189,952","44,643,512,689"
2017-06-19,2549.03,2662.85,2549.03,2589.6,"1,446,840,064","42,470,734,800"
2017-06-18,2655.35,2662.1,2516.33,2548.29,"1,178,659,968","41,788,418,974"
2017-06-17,2514.01,2685.19,2484.96,2655.88,"1,534,509,952","43,548,031,452"
2017-06-16,2469.57,2539.92,2385.15,2518.56,"1,195,190,016","41,291,821,423"
2017-06-15,2499.58,2534.71,2212.96,2464.58,"2,026,259,968","40,402,259,202"
2017-06-14,2716.88,2786.83,2412.94,2506.37,"1,696,560,000","41,082,567,339"
2017-06-13,2680.91,2789.04,2650.38,2717.02,"1,781,200,000","44,530,631,894"
2017-06-12,2953.22,2997.26,2518.56,2659.63,"2,569,530,112","43,585,351,533"
2017-06-11,2942.41,2996.6,2840.53,2958.11,"1,752,400,000","48,471,330,146"
2017-06-10,2828.14,2950.99,2746.55,2947.71,"2,018,889,984","48,295,501,718"
2017-06-09,2807.44,2901.71,2795.62,2823.81,"1,348,950,016","46,260,465,854"
2017-06-08,2720.49,2815.3,2670.95,2805.62,"1,281,170,048","45,957,247,989"
2017-06-07,2869.38,2869.38,2700.56,2732.16,"1,517,709,952","44,748,237,218"
2017-06-06,2690.84,2999.91,2690.84,2863.2,"2,089,609,984","46,888,622,160"
2017-06-05,2512.4,2686.81,2510.22,2686.81,"1,369,309,952","43,994,968,834"
2017-06-04,2547.79,2585.89,2452.54,2511.81,"1,355,120,000","41,124,262,595"
2017-06-03,2493.72,2581.91,2423.57,2515.35,"1,514,950,016","41,177,190,057"
2017-06-02,2404.03,2488.55,2373.32,2488.55,"1,317,030,016","40,732,491,835"
2017-06-01,2288.33,2448.39,2288.33,2407.88,"1,653,180,032","39,407,633,763"
2017-05-31,2187.19,2311.08,2145.57,2286.41,"1,544,829,952","37,414,813,240"
2017-05-30,2255.36,2301.96,2124.57,2175.47,"1,443,970,048","35,594,903,085"
2017-05-29,2159.43,2307.05,2107.17,2255.61,"994,625,024","36,901,102,917"
2017-05-28,2054.08,2267.34,2054.08,2155.8,"1,147,139,968","35,264,171,110"
2017-05-27,2196.27,2260.2,1855.83,2038.87,"1,700,480,000","33,347,170,525"
2017-05-26,2320.89,2573.79,2071.99,2202.42,"1,763,480,064","36,017,660,894"
2017-05-25,2446.24,2763.71,2285.3,2304.98,"2,406,700,032","37,690,456,715"
2017-05-24,2321.37,2523.72,2321.37,2443.64,"1,725,379,968","39,952,841,999"
2017-05-23,2191.56,2320.82,2178.5,2320.42,"1,378,749,952","37,933,704,066"
2017-05-22,2043.19,2303.9,2017.87,2173.4,"1,942,220,032","35,525,744,380"
2017-05-21,2067.03,2119.08,2037.5,2041.2,"1,147,859,968","33,361,091,114"
2017-05-20,1984.24,2084.73,1974.92,2084.73,"961,336,000","34,068,630,559"
2017-05-19,1897.37,2004.52,1890.25,1987.71,"1,157,289,984","32,479,082,015"
2017-05-18,1818.7,1904.48,1807.12,1888.65,"894,321,024","30,856,574,835"
2017-05-17,1726.73,1864.05,1661.91,1839.09,"1,064,729,984","30,043,626,195"
2017-05-16,1741.7,1785.94,1686.54,1734.45,"959,044,992","28,330,874,003"
2017-05-15,1808.44,1812.8,1708.54,1738.43,"731,529,024","28,392,885,375"
2017-05-14,1800.86,1831.42,1776.62,1808.91,"437,196,000","29,540,290,794"
2017-05-13,1723.12,1812.99,1651.08,1804.91,"579,635,008","29,471,223,857"
2017-05-12,1845.76,1856.15,1694.01,1724.24,"740,984,000","28,150,631,936"
2017-05-11,1780.37,1873.93,1755.35,1848.57,"799,489,984","30,176,934,751"
2017-05-10,1756.52,1788.44,1719.1,1787.13,"915,723,008","29,170,965,564"
2017-05-09,1723.89,1833.49,1716.3,1755.36,"1,167,920,000","28,649,119,972"
2017-05-08,1596.92,1723.35,1596.92,1723.35,"1,340,320,000","28,123,369,330"
2017-05-07,1579.47,1596.72,1559.76,1596.71,"1,080,029,952","26,053,077,975"
2017-05-06,1556.81,1578.8,1542.5,1578.8,"582,529,984","25,757,608,890"
2017-05-05,1540.87,1618.03,1530.31,1555.45,"946,035,968","25,373,374,563"
2017-05-04,1490.72,1608.91,1490.72,1537.67,"933,548,992","25,080,858,487"
2017-05-03,1453.78,1492.77,1447.49,1490.09,"583,795,968","24,301,634,925"
2017-05-02,1421.03,1473.9,1415.69,1452.82,"477,337,984","23,691,443,738"
2017-05-01,1348.3,1434.32,1348.3,1421.6,"713,624,000","23,179,524,919"
2017-04-30,1321.87,1347.91,1314.92,1347.89,"413,115,008","21,975,104,909"
2017-04-29,1317.84,1327.2,1315.21,1321.79,"422,705,984","21,547,126,640"
2017-04-28,1317.74,1331.28,1292.37,1316.48,"527,488,992","21,457,669,552"
2017-04-27,1281.88,1319.7,1281.3,1317.73,"449,196,992","21,475,836,448"
2017-04-26,1265.99,1294.83,1265.93,1281.08,"329,631,008","20,876,159,410"
2017-04-25,1250.45,1267.58,1249.97,1265.49,"242,556,000","20,619,704,237"
2017-04-24,1209.63,1250.94,1209.63,1250.15,"235,806,000","20,367,443,800"
2017-04-23,1231.92,1232.2,1203.94,1207.21,"258,951,008","19,665,994,145"
2017-04-22,1222.71,1235.56,1208.47,1231.71,"249,320,000","20,062,753,908"
2017-04-21,1229.42,1235.94,1215.56,1222.05,"272,167,008","19,903,192,286"
2017-04-20,1211.08,1240.79,1208.41,1229.08,"315,108,000","20,015,137,622"
2017-04-19,1212.13,1215.51,1205.08,1210.29,"288,060,992","19,707,045,565"
2017-04-18,1193.77,1217.57,1193.77,1211.67,"270,524,000","19,727,334,977"
2017-04-17,1183.25,1194.9,1172.65,1193.91,"253,206,000","19,436,033,390"
2017-04-16,1172.61,1187.22,1172.61,1182.94,"183,231,008","19,255,408,766"
2017-04-15,1167.3,1188.0,1164.96,1172.52,"203,559,008","19,083,656,460"
2017-04-14,1170.33,1190.8,1159.79,1167.54,"254,827,008","19,000,400,018"
2017-04-13,1201.02,1205.89,1156.44,1169.28,"351,968,992","19,026,699,552"
2017-04-12,1204.81,1207.14,1196.76,1200.37,"288,702,016","19,530,680,104"
2017-04-11,1187.46,1208.07,1187.46,1205.01,"216,182,000","19,604,036,563"
2017-04-10,1187.3,1190.34,1179.04,1187.13,"215,883,008","19,310,642,460"
2017-04-09,1176.57,1197.21,1171.86,1187.87,"242,343,008","19,320,511,927"
2017-04-08,1172.65,1184.98,1162.58,1175.95,"209,312,000","19,124,327,856"
2017-04-07,1178.94,1186.58,1163.39,1176.9,"317,022,016","19,137,747,435"
2017-04-06,1125.81,1188.37,1125.81,1182.68,"511,222,016","19,229,356,147"
2017-04-05,1134.14,1135.09,1113.63,1124.78,"414,784,000","18,285,857,775"
2017-04-04,1145.52,1156.44,1120.52,1133.25,"436,310,016","18,421,262,063"
2017-04-03,1102.95,1151.74,1102.95,1143.81,"580,444,032","18,591,158,323"
2017-04-02,1080.61,1107.59,1075.45,1102.17,"514,187,008","17,911,915,755"
2017-04-01,1071.71,1091.72,1061.09,1080.5,"289,633,984","17,557,597,716"
2017-03-31,1026.64,1074.92,1026.64,1071.79,"447,287,008","17,414,322,808"
2017-03-30,1042.21,1049.29,1020.04,1026.43,"352,968,992","16,675,587,066"
2017-03-29,1046.08,1055.13,1015.88,1039.97,"298,457,984","16,893,415,156"
2017-03-28,1044.58,1064.65,1027.73,1047.15,"326,332,000","17,008,241,726"
2017-03-27,972.05,1046.4,971.98,1045.77,"372,535,008","16,983,801,541"
2017-03-26,974.02,1007.96,954.19,966.72,"303,668,000","15,698,465,531"
2017-03-25,936.54,975.76,903.71,972.78,"435,803,008","15,794,781,102"
2017-03-24,1038.45,1040.47,934.36,937.52,"491,038,016","15,220,718,764"
2017-03-23,1050.05,1058.01,1028.93,1038.59,"248,540,000","16,859,314,109"
2017-03-22,1120.65,1120.65,1014.21,1049.14,"380,840,992","17,028,630,158"
2017-03-21,1055.36,1122.43,1055.36,1120.54,"337,391,008","18,185,299,687"
2017-03-20,1037.24,1063.03,1036.68,1054.23,"286,529,984","17,107,266,418"
2017-03-19,976.73,1069.91,976.73,1036.74,"406,648,000","16,821,676,707"
2017-03-18,1099.69,1114.07,957.66,973.82,"621,302,016","15,798,760,668"
2017-03-17,1180.16,1180.16,1099.57,1100.23,"706,598,976","17,847,435,957"
2017-03-16,1251.33,1257.98,1152.44,1187.81,"638,568,000","19,265,847,025"
2017-03-15,1240.16,1251.61,1239.75,1249.61,"297,804,992","20,265,831,337"
2017-03-14,1232.16,1244.81,1220.72,1240.0,"245,306,000","20,107,761,880"
2017-03-13,1221.78,1237.37,1217.03,1231.92,"380,276,992","19,974,334,865"
2017-03-12,1176.62,1226.98,1175.36,1221.38,"227,176,000","19,801,195,767"
2017-03-11,1116.32,1193.83,1116.32,1175.83,"283,320,000","19,060,468,862"
2017-03-10,1189.36,1270.47,1077.25,1116.72,"563,795,968","18,100,188,612"
2017-03-09,1150.35,1197.46,1141.23,1188.49,"212,283,008","19,261,188,310"
2017-03-08,1223.23,1232.16,1148.08,1150.0,"332,603,008","18,635,275,050"
2017-03-07,1273.21,1275.55,1204.8,1223.54,"291,256,000","19,824,773,912"
2017-03-06,1267.47,1276.0,1264.6,1272.83,"153,656,992","20,620,991,547"
2017-03-05,1254.29,1267.29,1238.06,1267.12,"134,127,000","20,526,235,270"
2017-03-04,1277.43,1279.4,1230.51,1255.15,"183,270,000","20,329,978,338"
2017-03-03,1250.71,1280.31,1250.71,1274.99,"315,739,008","20,649,259,919"
2017-03-02,1224.68,1262.13,1215.62,1251.01,"368,275,008","20,258,543,188"
2017-03-01,1180.04,1222.5,1179.69,1222.5,"229,056,992","19,794,459,608"
2017-02-28,1180.72,1193.25,1171.82,1179.97,"184,956,000","19,103,684,801"
2017-02-27,1163.78,1181.98,1163.38,1179.97,"131,570,000","19,101,427,518"
2017-02-26,1144.27,1167.47,1130.2,1165.2,"116,486,000","18,860,247,630"
2017-02-25,1170.41,1174.85,1124.59,1143.84,"139,960,992","18,511,906,560"
2017-02-24,1172.71,1200.39,1131.96,1173.68,"330,759,008","18,992,415,818"
2017-02-23,1117.27,1176.62,1116.96,1166.72,"189,454,000","18,877,442,096"
2017-02-22,1114.8,1125.39,1100.55,1117.44,"136,100,000","18,077,985,665"
2017-02-21,1079.28,1117.25,1076.93,1115.3,"186,868,992","18,041,455,273"
2017-02-20,1048.69,1080.49,1041.69,1079.98,"109,478,000","17,468,244,508"
2017-02-19,1054.76,1056.81,1043.46,1047.87,"77,423,296","16,946,913,346"
2017-02-18,1049.21,1061.1,1046.96,1054.42,"99,073,504","17,051,064,834"
2017-02-17,1026.12,1053.17,1025.64,1046.21,"136,474,000","16,916,338,976"
2017-02-16,1007.65,1033.37,1007.65,1027.44,"122,277,000","16,610,905,026"
2017-02-15,1006.21,1008.84,1001.58,1007.48,"89,759,400","16,286,329,282"
2017-02-14,991.73,1011.51,986.47,1004.55,"137,946,000","16,237,219,721"
2017-02-13,998.89,1002.1,976.0,990.64,"100,607,000","16,010,322,103"
2017-02-12,1003.52,1004.76,996.92,999.18,"67,530,000","16,146,290,349"
2017-02-11,988.9,1009.29,982.83,1004.45,"102,261,000","16,229,677,099"
2017-02-10,995.63,998.91,946.69,988.67,"190,452,000","15,973,053,725"
2017-02-09,1064.7,1088.99,953.34,994.38,"407,220,000","16,063,448,932"
2017-02-08,1062.32,1078.97,1037.49,1063.07,"201,855,008","17,170,799,127"
2017-02-07,1040.14,1061.93,1040.14,1061.35,"146,007,008","17,141,080,574"
2017-02-06,1028.4,1044.64,1028.16,1038.15,"111,762,000","16,764,422,010"
2017-02-05,1043.52,1043.63,1022.37,1027.34,"114,208,000","16,588,240,157"
2017-02-04,1031.33,1045.9,1015.16,1042.9,"155,064,000","16,837,411,920"
2017-02-03,1011.46,1033.87,1008.79,1029.91,"201,278,000","16,625,849,489"
2017-02-02,990.0,1013.52,983.22,1011.8,"145,820,992","16,331,615,570"
2017-02-01,970.94,989.11,970.74,989.02,"150,110,000","15,962,015,276"
2017-01-31,920.96,972.02,920.96,970.4,"164,582,000","15,659,186,515"
2017-01-30,920.15,923.05,919.47,920.38,"78,227,296","14,850,351,605"
2017-01-29,922.07,923.42,919.15,919.5,"60,851,700","14,834,377,926"
2017-01-28,919.81,923.91,919.81,921.59,"68,979,600","14,866,260,449"
2017-01-27,918.36,923.22,915.85,919.75,"125,594,000","14,834,831,700"
2017-01-26,902.4,919.33,902.22,917.59,"131,958,000","14,797,955,301"
2017-01-25,891.92,903.25,891.69,901.54,"120,831,000","14,537,488,261"
2017-01-24,910.68,924.15,892.29,892.69,"111,349,000","14,393,026,385"
2017-01-23,925.5,928.27,916.74,921.01,"73,588,600","14,848,013,909"
2017-01-22,922.21,937.53,897.56,924.67,"116,573,000","14,905,439,337"
2017-01-21,895.55,927.37,895.53,921.79,"111,158,000","14,856,911,163"
2017-01-20,898.17,899.4,887.01,895.03,"86,728,400","14,423,545,371"
2017-01-19,888.34,904.61,884.34,899.07,"105,625,000","14,486,616,700"
2017-01-18,909.37,917.5,858.3,886.62,"225,676,992","14,284,036,613"
2017-01-17,830.95,910.56,830.8,907.94,"155,095,008","14,625,779,851"
2017-01-16,821.78,834.53,820.27,831.53,"82,755,200","13,393,372,620"
2017-01-15,818.14,823.31,812.87,821.8,"71,013,600","13,234,840,657"
2017-01-14,825.14,835.09,812.46,818.41,"93,063,296","13,178,601,992"
2017-01-13,803.74,829.0,780.0,823.98,"168,968,000","13,266,554,392"
2017-01-12,775.18,826.25,755.76,804.83,"222,326,000","12,956,730,411"
2017-01-11,908.11,919.45,762.77,777.76,"310,928,992","12,519,135,996"
2017-01-10,902.44,914.87,901.06,907.68,"115,808,000","14,608,685,049"
2017-01-09,913.24,913.69,879.81,902.83,"141,876,992","14,528,815,565"
2017-01-08,908.17,942.72,887.25,911.2,"158,715,008","14,661,966,429"
2017-01-07,903.49,908.59,823.56,908.59,"279,550,016","14,618,030,536"
2017-01-06,1014.24,1046.81,883.94,902.2,"351,876,000","14,513,695,758"
2017-01-05,1156.73,1191.1,910.42,1013.38,"510,199,008","16,300,254,795"
2017-01-04,1044.4,1159.42,1044.4,1154.73,"344,945,984","18,571,869,009"
2017-01-03,1021.6,1044.08,1021.6,1043.84,"185,168,000","16,786,368,910"
2017-01-02,998.62,1031.39,996.7,1021.75,"222,184,992","16,429,024,775"
2017-01-01,963.66,1003.08,958.7,998.33,"147,775,008","16,050,407,461"
2016-12-31,960.63,963.74,947.24,963.74,"99,135,104","15,492,554,222"
2016-12-30,972.53,972.53,934.83,961.24,"187,474,000","15,450,507,055"
2016-12-29,975.13,979.4,954.5,973.5,"199,320,000","15,645,617,392"
2016-12-28,934.83,975.92,934.83,975.92,"236,630,000","15,682,769,405"
2016-12-27,908.35,940.05,904.26,933.2,"167,308,000","14,994,286,713"
2016-12-26,896.91,913.18,896.9,907.61,"123,771,000","14,581,389,977"
2016-12-25,899.65,899.65,862.42,896.18,"143,664,992","14,396,194,094"
2016-12-24,922.18,923.48,886.34,898.82,"137,727,008","14,436,754,927"
2016-12-23,864.89,925.12,864.68,921.98,"275,564,000","14,807,189,352"
2016-12-22,834.18,875.78,834.15,864.54,"200,027,008","13,882,988,216"
2016-12-21,800.64,834.28,799.41,834.28,"155,576,000","13,395,445,163"
2016-12-20,792.25,801.34,791.5,800.88,"99,629,296","12,857,473,134"
2016-12-19,790.69,793.61,790.32,792.71,"74,886,400","12,725,090,633"
2016-12-18,791.01,794.74,788.03,790.53,"60,524,400","12,688,510,068"
2016-12-17,785.17,792.51,784.86,790.83,"78,989,800","12,691,945,028"
2016-12-16,778.96,785.03,778.96,784.91,"83,608,200","12,595,490,539"
2016-12-15,780.07,781.43,777.8,778.09,"81,580,096","12,484,761,985"
2016-12-14,780.01,782.03,776.84,781.48,"75,979,000","12,534,369,129"
2016-12-13,780.65,788.46,777.96,780.56,"81,645,600","12,521,776,922"
2016-12-12,770.04,781.92,770.04,780.09,"76,571,000","12,512,497,969"
2016-12-11,774.75,774.8,765.41,769.73,"57,313,400","12,344,888,048"
2016-12-10,773.02,777.09,772.91,774.65,"53,843,100","12,421,967,470"
2016-12-09,769.94,774.53,769.65,772.79,"68,705,296","12,390,863,077"
2016-12-08,768.08,774.7,765.95,770.81,"80,111,904","12,357,837,893"
2016-12-07,764.21,771.54,759.75,768.13,"96,426,096","12,313,376,414"
2016-12-06,758.72,765.62,758.72,764.22,"116,218,000","12,249,086,971"
2016-12-05,773.39,773.47,751.71,758.7,"106,363,000","12,159,115,875"
2016-12-04,771.64,773.87,768.16,773.87,"60,557,900","12,400,766,376"
2016-12-03,778.25,778.25,764.86,771.16,"69,547,296","12,355,811,709"
2016-12-02,757.54,781.3,757.54,777.94,"127,605,000","12,462,935,160"
2016-12-01,746.05,758.28,746.05,756.77,"80,461,904","12,122,431,239"
2016-11-30,736.28,747.93,736.27,745.69,"84,070,800","11,943,536,630"
2016-11-29,736.33,737.47,734.56,735.6,"68,511,104","11,780,661,280"
2016-11-28,732.48,738.01,732.48,735.81,"61,888,600","11,782,628,755"
2016-11-27,735.44,739.02,731.09,732.03,"52,601,800","11,720,648,987"
2016-11-26,741.51,742.21,729.63,735.38,"54,962,700","11,772,895,899"
2016-11-25,740.44,741.65,734.59,741.65,"67,807,600","11,871,816,579"
2016-11-24,744.62,746.83,733.49,740.29,"85,919,296","11,848,658,575"
2016-11-23,751.74,752.25,738.92,744.59,"76,543,800","11,916,054,235"
2016-11-22,739.64,753.87,736.53,751.35,"129,906,000","12,022,735,372"
2016-11-21,731.27,741.72,730.51,739.25,"60,802,400","11,827,902,946"
2016-11-20,751.88,755.48,717.94,731.03,"154,116,000","11,695,081,878"
2016-11-19,751.83,756.24,744.47,751.62,"110,608,000","12,023,262,925"
2016-11-18,740.71,752.88,736.89,751.59,"87,363,104","12,021,432,968"
2016-11-17,744.88,755.65,739.51,740.98,"108,579,000","11,850,398,479"
2016-11-16,711.17,747.61,709.04,744.2,"141,294,000","11,900,441,939"
2016-11-15,705.79,715.72,705.26,711.62,"72,038,496","11,377,924,616"
2016-11-14,702.0,706.28,699.81,705.02,"62,993,000","11,271,073,434"
2016-11-13,705.2,705.26,687.32,702.03,"80,318,096","11,215,181,107"
2016-11-12,716.75,717.15,704.03,705.05,"64,622,500","11,262,273,136"
2016-11-11,715.55,718.32,714.41,716.41,"63,119,700","11,442,241,390"
2016-11-10,722.84,723.02,711.21,715.53,"68,807,800","11,426,817,526"
2016-11-09,709.83,740.05,708.61,723.27,"132,429,000","11,548,965,779"
2016-11-08,703.09,712.99,702.39,709.85,"79,660,800","11,333,339,468"
2016-11-07,710.74,710.74,699.9,703.13,"65,047,100","11,224,670,783"
2016-11-06,703.81,714.26,699.56,711.52,"59,902,200","11,357,385,316"
2016-11-05,703.53,707.51,697.74,703.42,"53,752,300","11,226,736,982"
2016-11-04,689.12,706.93,685.56,703.23,"99,907,696","11,222,575,748"
2016-11-03,742.35,745.77,678.16,688.7,"172,808,000","10,989,660,280"
2016-11-02,730.07,740.83,722.35,740.83,"84,865,200","11,820,110,421"
2016-11-01,701.34,736.45,701.34,729.79,"130,527,000","11,642,863,554"
2016-10-31,702.64,709.29,691.68,700.97,"97,064,400","11,181,852,070"
2016-10-30,714.12,714.12,696.47,701.86,"100,665,000","11,194,834,676"
2016-10-29,690.29,720.4,690.05,714.48,"134,760,992","11,394,596,830"
2016-10-28,688.0,690.44,684.16,689.65,"81,145,504","10,997,420,362"
2016-10-27,678.21,688.59,678.04,688.31,"96,105,296","10,974,828,655"
2016-10-26,657.68,679.73,657.68,678.3,"88,877,104","10,813,913,071"
2016-10-25,654.0,664.42,653.7,657.59,"90,378,800","10,482,565,592"
2016-10-24,657.16,657.25,652.59,653.76,"62,218,200","10,420,469,172"
2016-10-23,657.62,661.13,653.89,657.07,"54,474,600","10,472,100,602"
2016-10-22,633.14,658.2,632.85,657.29,"78,556,496","10,474,463,658"
2016-10-21,630.83,634.09,630.69,632.83,"55,951,000","10,083,501,603"
2016-10-20,630.66,631.92,628.26,630.86,"56,957,300","10,050,854,099"
2016-10-19,638.13,638.87,628.01,630.52,"69,381,696","10,044,471,117"
2016-10-18,639.41,640.74,636.0,637.96,"65,546,700","10,162,029,114"
2016-10-17,641.82,642.33,638.66,639.19,"58,063,600","10,180,488,274"
2016-10-16,639.08,642.9,638.9,641.63,"40,298,100","10,218,348,388"
2016-10-15,640.31,642.1,637.39,638.65,"39,035,400","10,169,814,232"
2016-10-14,637.01,641.28,637.01,640.38,"58,144,600","10,196,303,437"
2016-10-13,636.03,638.83,635.03,636.79,"61,620,700","10,138,078,870"
2016-10-12,640.87,641.34,635.97,636.19,"92,370,200","10,127,644,784"
2016-10-11,619.24,642.08,618.5,641.07,"103,590,000","10,204,214,839"
2016-10-10,616.82,621.32,616.2,618.99,"67,481,104","9,851,764,897"
2016-10-09,619.17,619.2,616.61,616.75,"39,243,400","9,815,156,618"
2016-10-08,617.34,619.85,617.34,619.11,"42,345,900","9,851,461,946"
2016-10-07,612.61,617.91,611.82,617.12,"64,071,400","9,818,599,994"
2016-10-06,612.47,613.82,611.47,613.02,"56,812,100","9,752,315,689"
2016-10-05,610.22,613.81,609.62,612.51,"68,077,504","9,743,018,924"
2016-10-04,612.05,612.05,609.48,610.2,"49,801,600","9,705,099,355"
2016-10-03,610.97,612.57,610.46,612.13,"46,798,300","9,734,618,878"
2016-10-02,613.95,614.01,609.68,610.89,"39,249,800","9,713,776,587"
2016-10-01,609.93,615.24,609.93,613.98,"56,357,000","9,761,887,632"
2016-09-30,605.72,609.73,604.14,609.73,"56,122,400","9,693,198,750"
2016-09-29,605.02,606.82,604.85,605.69,"55,658,600","9,627,902,106"
2016-09-28,606.24,606.59,604.61,604.73,"48,722,600","9,611,532,319"
2016-09-27,608.02,608.25,604.11,606.17,"49,422,400","9,633,311,305"
2016-09-26,600.81,608.14,600.35,608.04,"59,153,800","9,661,922,446"
2016-09-25,602.75,603.38,599.71,600.83,"33,977,800","9,546,132,575"
2016-09-24,602.96,604.58,602.04,602.63,"35,359,500","9,573,385,118"
2016-09-23,596.2,603.21,595.79,602.84,"51,067,000","9,575,631,549"
2016-09-22,597.28,598.49,596.21,596.3,"67,085,300","9,470,698,215"
2016-09-21,603.59,603.59,595.88,597.15,"82,776,200","9,483,211,005"
2016-09-20,609.25,609.53,607.94,608.31,"72,710,896","9,659,269,452"
2016-09-19,609.87,610.93,608.27,609.23,"54,796,400","9,672,709,264"
2016-09-18,606.28,610.16,605.86,609.87,"48,679,400","9,682,008,337"
2016-09-17,607.22,607.86,605.19,605.98,"37,140,300","9,619,198,525"
2016-09-16,607.25,609.26,606.73,606.97,"64,963,400","9,633,710,359"
2016-09-15,610.59,611.09,607.16,607.16,"59,464,600","9,635,571,708"
2016-09-14,608.84,611.95,608.41,610.68,"47,877,700","9,690,463,177"
2016-09-13,608.03,611.19,606.92,609.24,"86,920,600","9,666,424,848"
2016-09-12,607.01,608.46,605.41,608.24,"72,812,304","9,649,385,919"
